,y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39
x_10,0.6746316022058563,0.0034551026718567567,0.1185828761220582,0.42814087456981864,0.038765052579497306,0.48479520016653904,0.3829786584062801,0.40869540386081454,0.012044223164472229,0.36743553594021783,1.0,0.8646586610617728,0.4407134704949182,0.005409578256249556,0.025743668217209772,0.46686610368465664,0.46500098989412675,0.37294686554328366,0.31271729397999304,0.03383074465223965,0.4376250605313568,0.513377572744448,0.4410795260011601,0.0015080923267334209,0.48980659066488075,0.004028989089139324,0.036852351718396695,0.4110469139068434,0.06518401298504858,0.005299755360728632,0.448005596029251,0.46796824383096225,0.4136285639880865,0.18122310835087532,0.33490955359961705,0.36307020382336014,0.37700183859007896,0.38579070344319627,0.39669365341863855,0.5248402860329312
x_11,0.780155724919272,0.017430808812306665,0.10836934817666051,0.47001374633498144,0.04562327867222711,0.5318878794356829,0.4425560980938941,0.46741807454969814,0.002008097412794612,0.4210250808666578,0.8646586610617728,1.0,0.8125585422704609,0.017391746007045798,0.05979755297861067,0.5091169510621626,0.5272437306060657,0.47746135715350324,0.37726508696186084,0.011394943540038588,0.5087952466904397,0.5811609746222051,0.48277076207648606,0.0069445434280733225,0.5776049858481154,0.00019003398368249512,0.03675129336521862,0.49156651881657926,0.05684233631078259,0.024539229395701714,0.5157213850980344,0.5147986133588959,0.47568222311818115,0.242135378153301,0.41350577201269817,0.4242883350107556,0.42920084227389155,0.43416080067233404,0.44860744540811415,0.5981582071118309
x_12,0.6536498742042526,0.02884664231931264,0.0755289308941427,0.37168695102618715,0.04246876889528303,0.42459878240610227,0.3849429647573135,0.3882670595617817,0.01103438128102871,0.3545252547577204,0.4407134704949182,0.8125585422704609,1.0,0.023685659122700195,0.06783157123685814,0.40441682307248317,0.4332646696028524,0.43701783531409516,0.32691208439109753,0.036327543172533665,0.43366669498926436,0.47445007017390367,0.3729974355771102,0.0427807448711884,0.4983743758439065,0.02164013697278912,0.027914659909737655,0.41274841056029216,0.032125126438745974,0.020618917994616296,0.4542094995381268,0.4244033942015163,0.40337178276919244,0.2306322154518837,0.38251735221360256,0.36890005917721796,0.36294538089743933,0.3729105276203196,0.3807773743790902,0.5124574390404748
x_13,0.010820202386350465,0.024449434738122524,0.031502847507829196,0.0466506991645647,0.02260392027795612,0.010983369525027525,0.03141143858346715,0.01901340463485784,0.014890750569164748,0.029726804792113908,0.005409578256249556,0.017391746007045798,0.023685659122700195,1.0,0.037299069440705164,0.013403369299463518,0.03594147517489471,0.00963817884908426,0.018751207480809325,0.007667121133330231,0.025560132488307366,0.002985747410854029,0.023503155500970513,0.023158953126426428,0.017091239983018428,0.12354535550786133,0.04802500271951522,0.007168732237828179,0.05244694246493005,0.007543637341667927,0.033197746135954796,0.05030443013704235,0.039388075935224344,0.05887316147187874,0.006810697694733834,0.025576118645795363,0.012734286076357251,0.019561749791251484,0.015636239067279713,0.009173373766938138
x_14,0.06727540200636321,0.014893587735545218,0.06612134309027094,0.009790568504771927,0.0443222020251818,0.07505886521013877,0.067454766734836,0.09238735978444176,0.0440121910077408,0.030157300302474765,0.025743668217209772,0.05979755297861067,0.06783157123685814,0.037299069440705164,1.0,0.042097777206012925,0.02550095946922553,0.09456355020900445,0.08450066106273088,0.05109790528798379,0.006405162563797393,0.0409190569027926,0.07076910309148082,0.027494900336337398,0.036118626996235796,0.0034535836011248306,0.06581639823315416,0.03949507101713125,0.010515527478160253,0.029085657333062676,0.016113279301539263,0.02353859883885849,0.03638953371331569,0.011503160376620815,0.00660577716885342,0.03747192284509139,0.08463870206875686,0.039158847471959524,0.01211006920580891,0.05174132291658182
x_15,0.6424828171899766,0.0067350007992470215,0.06910171601561843,0.4036733950556531,0.0038787395609301187,0.437158013447598,0.4057019570330441,0.38077746753256486,0.0003627996448089994,0.37137240247109615,0.46686610368465664,0.5091169510621626,0.40441682307248317,0.013403369299463518,0.042097777206012925,1.0,0.39945870401779715,0.41448789666774377,0.7230986995896762,0.004995213346461137,0.4122987933733712,0.4699266190657618,0.3673182860724203,0.02622736549496208,0.5148705710326668,0.022036466392609994,0.03317627636181004,0.48507572451726605,0.06241694030872029,0.04372458513687114,0.42087054825845277,0.42082561306623806,0.37355524085193176,0.2141098030933065,0.3977407039349974,0.3129255385362505,0.4328334603049158,0.3724050846024847,0.38561701867252646,0.5201158959574176
x_16,0.5267335822677539,0.02495032842076026,0.04802748957137728,0.3964392098445617,0.02220080473089427,0.4455701206416213,0.46132824054761323,0.37854735904433023,0.0410160513019862,0.3748393215908632,0.46500098989412675,0.5272437306060657,0.4332646696028524,0.03594147517489471,0.02550095946922553,0.39945870401779715,1.0,0.44561973059559135,0.004550982072509447,0.05200844904894398,0.40103803995614024,0.4978042440471655,0.4294258310938775,0.027177031217033822,0.5005103335347678,0.039041082182964766,0.0057491730855023055,0.42699634213271925,0.04435604420183707,0.0045942444688910605,0.44977450403186525,0.44417117213242924,0.42157675870608935,0.23422788671305794,0.4075436058631604,0.39665581400995636,0.4006505033022129,0.3705168644048738,0.39570750749316463,0.5317719107236742
x_17,0.6318886418450614,0.013253037360762377,0.036255129390192015,0.3964896808984736,0.017264808789425507,0.424642252671,0.3408485793276366,0.3617728164601683,0.015448328407048987,0.3346394323492897,0.37294686554328366,0.47746135715350324,0.43701783531409516,0.00963817884908426,0.09456355020900445,0.41448789666774377,0.44561973059559135,1.0,0.7105611611368188,0.05978625384999555,0.4221544906513633,0.48471008688398515,0.3779512243543118,0.018756399375515067,0.45577823070552,0.008311636442441137,0.07100698128322856,0.40263809343212514,0.014253942446422552,0.05118823726115338,0.4022769466289314,0.42023857447134744,0.41179082547469115,0.22872807148214577,0.3706867123062002,0.33215121208958315,0.412453456109678,0.37882160489148897,0.350025335364145,0.49866240026016384
x_18,0.5790723760050919,0.004554365241210886,0.024455154770731666,0.32164581312115587,0.028325467702331353,0.3340811258608465,0.25021278793128743,0.29119536927534495,0.013639035926968846,0.2717251249090633,0.31271729397999304,0.37726508696186084,0.32691208439109753,0.018751207480809325,0.08450066106273088,0.7230986995896762,0.004550982072509447,0.7105611611368188,1.0,0.001224779078136811,0.3348477330038046,0.3679684667730064,0.27149583294252516,0.006594218614859425,0.38230958189410486,8.998095802893836e-05,0.05666409751331341,0.3622266084623557,0.008748987888501265,0.06805906927067602,0.31173900885123124,0.31569439121811554,0.3041894492300649,0.17652363642427402,0.28880722728517655,0.21754583694852558,0.3411715754721771,0.30843348546242716,0.285205634476879,0.39725122814447195
x_19,0.02641208050012016,0.006902296522918702,0.0014163479509989288,0.0737518417889858,0.04748527383571292,0.0004494028119674617,0.08915079995825424,0.02398872694252814,0.017946023491176855,0.09534435028520286,0.03383074465223965,0.011394943540038588,0.036327543172533665,0.007667121133330231,0.05109790528798379,0.004995213346461137,0.05200844904894398,0.05978625384999555,0.001224779078136811,1.0,0.00444762726221361,0.02212332238749747,0.033930006066616995,0.03230895933945908,0.04654154855763004,0.07004102521759226,0.040640113590306455,0.013032514669405585,0.0018250258336338244,0.10816755733399507,0.06487402960555862,0.0182986130644994,0.008852313101287559,0.011034926667003536,0.050226412763211346,0.039537352059029154,0.03714730173552166,0.01003234097992945,0.035462837019149415,0.036748377319629606
x_20,0.657324528339564,0.07292494465707086,0.04517560182039639,0.4244645295497578,0.02496662795864312,0.4729779551851097,0.4144782282193227,0.4182632047744992,0.06572136511178016,0.3887445708218682,0.4376250605313568,0.5087952466904397,0.43366669498926436,0.025560132488307366,0.006405162563797393,0.4122987933733712,0.40103803995614024,0.4221544906513633,0.3348477330038046,0.00444762726221361,1.0,0.8171247023135723,0.4166115555034221,0.04719039822770783,0.551672683089896,0.03104068393812763,0.003228063184465399,0.46996893006371554,0.07013774320543428,0.004110657651889094,0.5015786239542948,0.5031305415676194,0.4383841661668544,0.21775486456006055,0.42255731917082995,0.4568290164772362,0.4051637693035559,0.4201667914816904,0.35635938933624334,0.5543926410755262
x_21,0.7585818030791768,0.03811870471052107,0.05744800575447893,0.48992234540160445,0.0016064018075123384,0.5204254570089998,0.47885697523935106,0.48426245223623143,0.07053568607986867,0.4564791140115418,0.513377572744448,0.5811609746222051,0.47445007017390367,0.002985747410854029,0.0409190569027926,0.4699266190657618,0.4978042440471655,0.48471008688398515,0.3679684667730064,0.02212332238749747,0.8171247023135723,1.0,0.8528191942052888,0.011573681935556412,0.5924912893318905,0.05227837044228362,0.013274531550050758,0.5258987952501283,0.0339367696203583,0.002972775804387895,0.5197913904437302,0.5304089175007798,0.47570485043293786,0.2549556089224842,0.47471827678853196,0.47609241611381803,0.4548144769200488,0.45596651226249485,0.3893333548545895,0.5970936757020348
x_22,0.6205315894902631,0.0055352383276716976,0.0629578160243988,0.40507137941393806,0.010015287626224787,0.4065517132887633,0.4007780802413378,0.40369384856906854,0.04940288781752049,0.38724627025694497,0.4410795260011601,0.48277076207648606,0.3729974355771102,0.023503155500970513,0.07076910309148082,0.3673182860724203,0.4294258310938775,0.3779512243543118,0.27149583294252516,0.033930006066616995,0.4166115555034221,0.8528191942052888,1.0,0.020400411620629215,0.4578467063359214,0.052105586472025726,0.013623281697559584,0.4230556600199181,0.012570528390551013,0.0008885391055580083,0.38515999021941383,0.40286348120599447,0.37567585503768997,0.21090515301456278,0.3732549213167598,0.3517240734946292,0.36234038930988377,0.34893644776221405,0.3126320230487062,0.4589024378933787
x_23,0.0218163083881943,0.005879834230139971,0.03040394050305094,0.007744922423927417,0.06582402980177837,0.039411851422972495,0.042449455669661795,0.005028473341714614,0.03487866474346367,0.040861142413287206,0.0015080923267334209,0.0069445434280733225,0.0427807448711884,0.023158953126426428,0.027494900336337398,0.02622736549496208,0.027177031217033822,0.018756399375515067,0.006594218614859425,0.03230895933945908,0.04719039822770783,0.011573681935556412,0.020400411620629215,1.0,0.012251017673446756,0.04558379801757201,0.05096300940342768,0.030710357298137102,0.03547095899406827,0.004815459394689393,0.01074278524522701,0.056822139011219464,0.0338206267701404,0.0188653109749431,0.0029515961867661515,0.015128989214323504,0.01115690317604376,0.04389774069406929,0.07666377331003936,0.059069788409650804
x_24,0.6298299140264991,0.023162527794823376,0.053474136796998153,0.4915350113179089,0.001935245755637041,0.5484101283684408,0.5052809377932338,0.4748256383996009,0.01961707551320685,0.45922980091996746,0.48980659066488075,0.5776049858481154,0.4983743758439065,0.017091239983018428,0.036118626996235796,0.5148705710326668,0.5005103335347678,0.45577823070552,0.38230958189410486,0.04654154855763004,0.551672683089896,0.5924912893318905,0.4578467063359214,0.012251017673446756,1.0,0.06702930180951724,0.02429850187857204,0.8609308224693684,0.021832377684624975,0.0010190550017682104,0.8510487208630702,0.5323009773787242,0.5427895545770146,0.3167204368765418,0.4874027422556321,0.44316428446196104,0.5075001874159345,0.49500189385804333,0.48590006546352493,0.6610495154600555
x_25,0.03584935385038443,0.11890156370932124,0.07732304021779474,0.02332046139623206,0.026021582387525704,0.04374061763430742,0.05430773381010903,0.10003064952712498,0.012092111373747032,0.08075605928771365,0.004028989089139324,0.00019003398368249512,0.02164013697278912,0.12354535550786133,0.0034535836011248306,0.022036466392609994,0.039041082182964766,0.008311636442441137,8.998095802893836e-05,0.07004102521759226,0.03104068393812763,0.05227837044228362,0.052105586472025726,0.04558379801757201,0.06702930180951724,1.0,0.045407440849955995,0.0989790803649955,0.0017285207193792444,0.05248027743892969,0.019976337538615076,0.03551035996707963,0.01035824635223721,0.025463400839608363,0.10055847894949159,0.035751468376135756,0.04730575504428121,0.0199550903515853,0.01992754816019146,0.03539666930618114
x_26,0.046003166250931975,0.053713499074364957,0.06883403878924597,0.04261180030656548,0.020629686670481776,0.02148519838906775,0.09183624656033511,0.031049539235902285,0.003935441412237444,0.06729236905037769,0.036852351718396695,0.03675129336521862,0.027914659909737655,0.04802500271951522,0.06581639823315416,0.03317627636181004,0.0057491730855023055,0.07100698128322856,0.05666409751331341,0.040640113590306455,0.003228063184465399,0.013274531550050758,0.013623281697559584,0.05096300940342768,0.02429850187857204,0.045407440849955995,1.0,0.06982417378842551,0.010990019716741942,0.00043303086084985434,0.02035821437081441,0.024178495665647108,0.005271463362082207,0.00254326314880323,0.007489431654458823,0.04763473736746517,0.006064548693860432,0.002147065177544982,0.055163396205605474,0.043490019095302763
x_27,0.562781863672053,0.05304752953256955,0.057978794621746016,0.44131802275132215,0.03284321122664034,0.47568509918325624,0.4416031247614314,0.4375034848474276,0.03274599575039827,0.4191271073744394,0.4110469139068434,0.49156651881657926,0.41274841056029216,0.007168732237828179,0.03949507101713125,0.48507572451726605,0.42699634213271925,0.40263809343212514,0.3622266084623557,0.013032514669405585,0.46996893006371554,0.5258987952501283,0.4230556600199181,0.030710357298137102,0.8609308224693684,0.0989790803649955,0.06982417378842551,1.0,0.010284879495706096,0.05516411576449968,0.49542472958215544,0.46646158500381535,0.4917697267507706,0.2976211216170569,0.4378041261937732,0.39949938048856903,0.462901885821134,0.39881176381960404,0.42796886679649077,0.5735344762731439
x_28,0.04315157061167319,0.007030727417163544,0.056476418462896805,0.02311093638352808,0.01367213357622888,0.0407477239978494,0.024148878909477513,0.041088833321388574,0.014114132102085957,0.0013207019232826525,0.06518401298504858,0.05684233631078259,0.032125126438745974,0.05244694246493005,0.010515527478160253,0.06241694030872029,0.04435604420183707,0.014253942446422552,0.008748987888501265,0.0018250258336338244,0.07013774320543428,0.0339367696203583,0.012570528390551013,0.03547095899406827,0.021832377684624975,0.0017285207193792444,0.010990019716741942,0.010284879495706096,1.0,0.03900473598539682,0.03437132356001649,0.04583239849975118,0.005672702713932461,0.0003829946172538903,0.050760478419935785,0.01340853066575315,0.006221817049569301,0.03808240652571283,0.028150862298451484,0.029534780082858453
x_29,0.028236380292023654,0.07641995473083234,0.11505797194108537,0.014942437100457721,0.05357060703664032,0.044533193969830666,0.0076310924229060035,0.09730609155762994,0.045999281507542907,0.012036092704561343,0.005299755360728632,0.024539229395701714,0.020618917994616296,0.007543637341667927,0.029085657333062676,0.04372458513687114,0.0045942444688910605,0.05118823726115338,0.06805906927067602,0.10816755733399507,0.004110657651889094,0.002972775804387895,0.0008885391055580083,0.004815459394689393,0.0010190550017682104,0.05248027743892969,0.00043303086084985434,0.05516411576449968,0.03900473598539682,1.0,0.03181745046439488,0.0004894668298704683,0.040193753119239936,0.014939131808225552,0.009527983163049534,0.010076860744227019,0.02235563411831695,0.013725896277911619,0.000546639812640005,0.004580872807439114
x_30,0.5512104253580875,0.01440971024601588,0.0423813283698096,0.4130489926530151,0.0493715543256062,0.47781361665830263,0.4369513370791494,0.40775583071711385,0.01573468746917699,0.39170824542599736,0.448005596029251,0.5157213850980344,0.4542094995381268,0.033197746135954796,0.016113279301539263,0.42087054825845277,0.44977450403186525,0.4022769466289314,0.31173900885123124,0.06487402960555862,0.5015786239542948,0.5197913904437302,0.38515999021941383,0.01074278524522701,0.8510487208630702,0.019976337538615076,0.02035821437081441,0.49542472958215544,0.03437132356001649,0.03181745046439488,1.0,0.45543609672274504,0.44858924723721333,0.2550994764168473,0.4129924907182185,0.3733196283030513,0.4329229987696333,0.4622091123855847,0.4285897481726421,0.5865251305257315
x_31,0.524142333981934,0.006290069492948396,0.04390724737551192,0.42763528885427654,0.011683157010143606,0.4972134381009455,0.45171204489045197,0.44704890554064014,0.07186437732172861,0.40211933606535594,0.46796824383096225,0.5147986133588959,0.4244033942015163,0.05030443013704235,0.02353859883885849,0.42082561306623806,0.44417117213242924,0.42023857447134744,0.31569439121811554,0.0182986130644994,0.5031305415676194,0.5304089175007798,0.40286348120599447,0.056822139011219464,0.5323009773787242,0.03551035996707963,0.024178495665647108,0.46646158500381535,0.04583239849975118,0.0004894668298704683,0.45543609672274504,1.0,0.4502052325883336,0.13143147618607132,0.44320243593787106,0.4343844441961835,0.351575369313297,0.38529560650631756,0.42841871789047115,0.5482168427120747
x_32,0.6594313977003752,0.028055292785230775,0.0787988571250511,0.38361020824325137,0.007574570228905843,0.443940132405475,0.38288911402620085,0.41981907227753623,0.005513505259266475,0.365211234751267,0.4136285639880865,0.47568222311818115,0.40337178276919244,0.039388075935224344,0.03638953371331569,0.37355524085193176,0.42157675870608935,0.41179082547469115,0.3041894492300649,0.008852313101287559,0.4383841661668544,0.47570485043293786,0.37567585503768997,0.0338206267701404,0.5427895545770146,0.01035824635223721,0.005271463362082207,0.4917697267507706,0.005672702713932461,0.040193753119239936,0.44858924723721333,0.4502052325883336,1.0,0.705602550253609,0.415995801363501,0.433110120555961,0.3343181636156208,0.39918879656679984,0.44518412103370675,0.5556799239773101
x_33,0.4933148586173609,0.03228499720165044,0.05162690055962671,0.2273595099844196,0.02312634637115892,0.2297902326905216,0.18823435303253466,0.20735703525601643,0.038363386033086595,0.1982494206440023,0.18122310835087532,0.242135378153301,0.2306322154518837,0.05887316147187874,0.011503160376620815,0.2141098030933065,0.23422788671305794,0.22872807148214577,0.17652363642427402,0.011034926667003536,0.21775486456006055,0.2549556089224842,0.21090515301456278,0.0188653109749431,0.3167204368765418,0.025463400839608363,0.00254326314880323,0.2976211216170569,0.0003829946172538903,0.014939131808225552,0.2550994764168473,0.13143147618607132,0.705602550253609,1.0,0.5545031885885702,0.24166347607277247,0.23290473610178652,0.25854636157654487,0.2631464422607928,0.34675185674556347
x_34,0.6144478141985892,0.03232597802980492,0.04388741516729447,0.4182138381796057,0.016153134971996257,0.43101285129839445,0.38695598607054454,0.36607108909005664,0.021769983232363992,0.36826644652185553,0.33490955359961705,0.41350577201269817,0.38251735221360256,0.006810697694733834,0.00660577716885342,0.3977407039349974,0.4075436058631604,0.3706867123062002,0.28880722728517655,0.050226412763211346,0.42255731917082995,0.47471827678853196,0.3732549213167598,0.0029515961867661515,0.4874027422556321,0.10055847894949159,0.007489431654458823,0.4378041261937732,0.050760478419935785,0.009527983163049534,0.4129924907182185,0.44320243593787106,0.415995801363501,0.5545031885885702,1.0,0.3732223035601471,0.39511986649357,0.4034738381167723,0.4021696126053193,0.5458519918782769
x_35,0.6009264048904159,0.023504567806876753,0.050008919160840104,0.37719839868386773,0.06856232432342114,0.4571474522175625,0.36532346368405627,0.3645896763720121,0.015331125791155876,0.3112529706816988,0.36307020382336014,0.4242883350107556,0.36890005917721796,0.025576118645795363,0.03747192284509139,0.3129255385362505,0.39665581400995636,0.33215121208958315,0.21754583694852558,0.039537352059029154,0.4568290164772362,0.47609241611381803,0.3517240734946292,0.015128989214323504,0.44316428446196104,0.035751468376135756,0.04763473736746517,0.39949938048856903,0.01340853066575315,0.010076860744227019,0.3733196283030513,0.4343844441961835,0.433110120555961,0.24166347607277247,0.3732223035601471,1.0,0.3702128720284136,0.362976654495648,0.37124740187112676,0.6887681396841523
x_36,0.6042078951648857,0.07009720997712328,0.034950931354740686,0.3751755164004452,0.04461263106200533,0.40602149221233835,0.3692814459935849,0.349298652673945,0.009829319909373102,0.3320726337947472,0.37700183859007896,0.42920084227389155,0.36294538089743933,0.012734286076357251,0.08463870206875686,0.4328334603049158,0.4006505033022129,0.412453456109678,0.3411715754721771,0.03714730173552166,0.4051637693035559,0.4548144769200488,0.36234038930988377,0.01115690317604376,0.5075001874159345,0.04730575504428121,0.006064548693860432,0.462901885821134,0.006221817049569301,0.02235563411831695,0.4329229987696333,0.351575369313297,0.3343181636156208,0.23290473610178652,0.39511986649357,0.3702128720284136,1.0,0.3251210181061109,0.37222973529268016,0.6705171316194791
x_37,0.6357448445774004,0.006104367741650777,0.0028193573648316764,0.36948213049280226,0.03605582255937789,0.4078497052838366,0.3720946932236707,0.3967232195091237,0.010431877382443454,0.3569522252834962,0.38579070344319627,0.43416080067233404,0.3729105276203196,0.019561749791251484,0.039158847471959524,0.3724050846024847,0.3705168644048738,0.37882160489148897,0.30843348546242716,0.01003234097992945,0.4201667914816904,0.45596651226249485,0.34893644776221405,0.04389774069406929,0.49500189385804333,0.0199550903515853,0.002147065177544982,0.39881176381960404,0.03808240652571283,0.013725896277911619,0.4622091123855847,0.38529560650631756,0.39918879656679984,0.25854636157654487,0.4034738381167723,0.362976654495648,0.3251210181061109,1.0,0.3742972869266136,0.7236583672702187
